9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000032	3.0	2L	119762	122362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000033	2.0	2L	122362	125962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000034	3.0	2L	125962	135762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000035	4.0	2L	135762	143162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000036	1.0	2L	143162	144562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000037	2.0	2L	144562	154362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000038	1.0	2L	154362	159362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000039	3.0	2L	159362	184962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000040	2.0	2L	184962	203362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000041	1.0	2L	203362	204762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000042	2.0	2L	204762	207362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000043	1.0	2L	207362	208162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000044	2.0	2L	208162	217162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000045	3.0	2L	217162	227362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000046	2.0	2L	227362	243162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000047	3.0	2L	243162	250362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000048	1.0	2L	250362	252762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000049	2.0	2L	252762	255162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000050	9.0	2L	255162	256162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000051	2.0	2L	256162	257362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000052	9.0	2L	257362	259162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000053	2.0	2L	259162	259762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000054	9.0	2L	259762	261562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000055	2.0	2L	261562	270962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000056	1.0	2L	270962	274962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000057	2.0	2L	274962	276362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000058	1.0	2L	276362	278562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000059	2.0	2L	278562	282562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000060	1.0	2L	282562	283362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000061	2.0	2L	283362	285162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000062	3.0	2L	285162	286562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000063	4.0	2L	286562	289362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000064	3.0	2L	289362	290562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000065	4.0	2L	290562	291562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000066	3.0	2L	291562	292162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000067	1.0	2L	292162	296362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000068	2.0	2L	296362	297362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000069	1.0	2L	297362	299762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000070	3.0	2L	299762	301962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000071	5.0	2L	301962	304762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000072	2.0	2L	304762	305362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000073	1.0	2L	305362	306362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000074	3.0	2L	306362	307562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000075	4.0	2L	307562	332362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000076	9.0	2L	332362	340562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000077	4.0	2L	340562	341362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000078	3.0	2L	341362	343162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000079	2.0	2L	343162	356962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000080	1.0	2L	356962	358162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000081	8.0	2L	358162	366362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000082	5.0	2L	366362	366762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000083	9.0	2L	366762	366962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000084	6.0	2L	366962	383762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000085	9.0	2L	383762	391162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000086	6.0	2L	391162	392362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000087	9.0	2L	392362	403362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000088	4.0	2L	403362	404162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000089	1.0	2L	404162	405362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000090	2.0	2L	405362	412562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000091	1.0	2L	412562	416162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000092	2.0	2L	416162	418362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000093	1.0	2L	418362	421762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000094	2.0	2L	421762	422562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000095	4.0	2L	422562	425962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000096	3.0	2L	425962	426762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000097	4.0	2L	426762	429362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000098	3.0	2L	429362	430762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000099	1.0	2L	430762	431762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000100	3.0	2L	431762	435162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000101	4.0	2L	435162	441362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000102	3.0	2L	441362	442562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000103	2.0	2L	442562	451362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000104	3.0	2L	451362	452162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000105	1.0	2L	452162	455362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000106	2.0	2L	455362	457562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000107	4.0	2L	457562	460562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000108	3.0	2L	460562	464762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000109	4.0	2L	464762	467362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000110	3.0	2L	467362	472562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000111	1.0	2L	472562	474362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000112	2.0	2L	474362	476162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000113	1.0	2L	476162	478162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000114	3.0	2L	478162	487762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000115	4.0	2L	487762	490162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000116	3.0	2L	490162	537562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000117	2.0	2L	537562	540562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000118	1.0	2L	540562	544762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000119	3.0	2L	544762	545362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000120	6.0	2L	545362	549962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000121	3.0	2L	549962	553962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000122	5.0	2L	553962	555562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000123	2.0	2L	555562	558562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000124	3.0	2L	558562	558962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000125	1.0	2L	558962	561362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000126	2.0	2L	561362	563762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000127	1.0	2L	563762	565362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000128	2.0	2L	565362	566962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000129	1.0	2L	566962	569162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000130	2.0	2L	569162	572962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000131	1.0	2L	572962	575562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000132	2.0	2L	575562	576762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000133	9.0	2L	576762	577362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000134	6.0	2L	577362	602562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000135	1.0	2L	602562	603562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000136	2.0	2L	603562	604362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000137	6.0	2L	604362	605962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000138	9.0	2L	605962	607162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000139	4.0	2L	607162	610562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000140	9.0	2L	610562	626562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000141	7.0	2L	626562	627962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000142	9.0	2L	627962	634562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000143	4.0	2L	634562	635762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000144	9.0	2L	635762	644562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000145	4.0	2L	644562	648362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000146	9.0	2L	648362	649362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000147	4.0	2L	649362	653762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000148	9.0	2L	653762	657162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000149	4.0	2L	657162	660562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000150	9.0	2L	660562	663962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000151	4.0	2L	663962	666362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000152	9.0	2L	666362	669162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000153	4.0	2L	669162	673962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000154	9.0	2L	673962	681762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000155	4.0	2L	681762	683962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000156	9.0	2L	683962	686162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000157	4.0	2L	686162	699162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000158	6.0	2L	699162	703962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000159	9.0	2L	703962	705362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000160	6.0	2L	705362	706762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000161	9.0	2L	706762	723762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000162	6.0	2L	723762	723962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000163	9.0	2L	723962	745962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000164	3.0	2L	745962	754762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000165	4.0	2L	754762	757562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000166	2.0	2L	757562	761962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000167	4.0	2L	761962	763362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000168	6.0	2L	763362	765562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000169	9.0	2L	765562	788962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000170	4.0	2L	788962	791962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000171	9.0	2L	791962	810362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000172	1.0	2L	810362	812362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000173	2.0	2L	812362	814762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000174	1.0	2L	814762	816962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000175	2.0	2L	816962	818562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000176	1.0	2L	818562	822362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000177	5.0	2L	822362	823762	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000178	2.0	2L	823762	824562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000179	1.0	2L	824562	826162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000180	3.0	2L	826162	829562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000181	2.0	2L	829562	829962	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000182	5.0	2L	829962	836562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000183	3.0	2L	836562	851162	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000184	2.0	2L	851162	851362	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000185	1.0	2L	851362	854562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000186	2.0	2L	854562	855562	0	modENCODE_3362	cell line	ML-DmBG3-c2
9_State_Chromatin_Annotation_in_Drosophila_BG3.gff_ID000187	9.0	2L	855562	856962	0	modENCODE_3362	cell line	ML-DmBG3-c2
