chr2R	17411184	17419983
chr2R	16088823	16092972
chr2R	17423896	17434997
chr2R	14749210	14765744
chr2R	16095881	16103910
chr2R	14843812	14858885
chr2R	17444395	17449689
chr2R	14860379	14875425
chr2R	16105860	16110528
chr2R	17454771	17456922
chr2R	17462498	17473838
chr2R	16132320	16149557
chr2R	17512923	17524638
chr2R	19282112	19284684
chr2R	16164717	16171355
chr2R	19289275	19293844
chr2R	16180196	16205623
chr2R	19302772	19311437
chr2R	17527585	17605252
chr2R	17664680	17677245
chr2R	16219153	16224872
chr2R	17683977	17691216
chr2R	19358570	19364149
chr2R	16227791	16232779
chr2R	19376801	19383662
chr2R	17695636	17703262
chr2R	16261294	16269834
chr2R	17704392	17708710
chr2R	19388878	19413847
chr2R	19426155	19426729
chr2R	16272069	16273518
chr2R	19436160	19462832
chr2R	17720078	17744457
chr2R	16290168	16297072
chr2R	17746324	17750490
chr2R	19469202	19497302
chr2R	19664387	19673900
chr2R	16312104	16337096
chr2R	17760183	17761062
chr2R	16338324	16348142
chr2R	17762241	17772818
chr2R	19724072	19729656
chr2R	20236585	20248072
chr2R	16568777	16573796
chr2R	20253757	20269183
chr2R	17780979	17794912
chr2R	16584868	16589703
chr2R	16590984	16592035
chr2R	17856928	17868809
chr2R	20272516	20281899
chr2R	16752929	16755656
chr2R	20286150	20287838
chr2R	17903145	17904895
chr2R	16771499	16774726
chr2R	18092237	18103781
chr2R	20305366	20311433
chr2R	16782415	16783705
chr2R	20322157	20330299
chr2R	20549484	20553327
chr2R	18119883	18184872
chr2R	21655309	21661497
chr2R	18275524	18287432
chr2R	20558521	20563037
chr2R	21665642	21678573
chr2R	20598121	20609682
chr2R	20616114	20646826
chr2R	18415770	18431926
chr2R	21682093	21700327
chr2R	18438148	18453724
chr2R	20657099	20657621
chr2R	21718159	21723936
chr2R	20658453	20669896
chr2R	20822353	20831943
chr2R	18612579	18616101
chr2R	21973712	21977300
chr2R	18622038	18643970
chr2R	18657419	18665048
chr2R	20870815	20873790
chr2R	22066174	22078321
chr2R	20935809	20938249
chr2R	22081449	22087606
chr2R	20983086	21018686
chr2R	18687568	18689366
chr2R	22102697	22112807
chr2R	18699478	18717120
chr2R	21024826	21027150
chr2R	22122111	22130968
chr2R	21056020	21071195
chr2R	18794832	18798639
chr2R	22166930	22191913
chr2R	18819654	18831106
chr2R	21084255	21101195
chr2R	22212490	22225297
chr2R	21122017	21132634
chr2R	18836445	18854437
chr2R	22325521	22332009
chr2R	18955360	18957792
chr2R	21141618	21155428
chr2R	21162242	21175555
chr2R	22375184	22379116
chr2R	21184146	21185210
chr2R	18969099	18978792
chr2R	22409501	22427519
chr2R	19121636	19145207
chr2R	19158168	19162708
chr2R	21191284	21193528
chr2R	22480115	22484533
chr2R	21211425	21214207
chr2R	19172783	19177843
chr2R	22491774	22499624
chr2R	19221062	19228228
chr2R	21282158	21287972
chr2R	21289491	21296766
chr2R	22561972	22569632
chr2R	21311523	21312986
chr2R	19235877	19242884
chr2R	22600007	22612575
chr2R	21314183	21315955
chr2R	22629656	22630484
chr2R	21317063	21343319
chr2R	22632432	22647126
chr2R	21381923	21386498
chr2R	22669415	22673587
chr2R	22687447	22688638
chr2R	21387747	21388895
chr2R	24310943	24312900
chr2R	22694063	22701937
chr2R	24394469	24399259
chr2R	21480093	21493011
chr2R	24403326	24417648
chr2R	22799391	22805864
chr2R	21499178	21501326
chr2R	22853135	22857009
chr2R	24488151	24489649
chr2R	22878098	22888696
chr2R	24509710	24517302
chr2R	21513540	21521728
chr2R	21614019	21619526
chr2R	22913569	22919831
chr2R	21624268	21638167
chr2R	24522217	24532338
chr2R	22924134	22933345
chr2R	24533603	24537864
chr2R	22935145	22940050
chr2R	24558044	24581427
chr2R	23060835	23067440
chr2R	24596054	24602743
chr2R	23070065	23079439
chr2R	24610451	24615102
chr2R	24661470	24676902
chr2R	23354487	23359242
chr2R	23376885	23387144
chr2R	24742531	24744602
chr2R	24752181	24766763
chr2R	23520681	23565968
chr2R	24768555	24791369
chr2R	23678012	23679309
chr2R	23689922	23710108
chr2R	24794851	24797840
chr2R	23717649	23720780
chr2R	24868471	24881966
chr2R	23729863	23738308
chr2R	24883301	24885557
chr2R	24887330	24890096
chr2R	23744189	23754680
chr2R	24898427	24904940
chr2R	23804364	23814855
chr2R	24936725	24940767
chr2R	23818389	23818507
chr2R	24944733	24950754
chr2R	23839408	23869651
chr2R	24960001	24961504
chr2R	24964952	24970882
chr2R	23875437	23899209
chr2R	24989466	24997787
chr2R	23904198	23909432
chr2R	23922797	23956789
chr2R	23957280	23977828
chr2R	23982061	23999184
chr2R	24018384	24049133
chr2R	24056656	24081018
chr2R	24085198	24087686
chr2R	24113659	24121155
chr2R	24123771	24130178
chr2R	24132643	24143857
chr2R	24156457	24162164
chr2R	24168505	24204287
chr2R	24262204	24264592
