9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000025	3.0	2L	94362	94562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000026	1.0	2L	94562	95562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000027	2.0	2L	95562	102162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000028	1.0	2L	102162	103962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000029	2.0	2L	103962	104762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000030	1.0	2L	104762	106962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000031	7.0	2L	106962	107562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000032	1.0	2L	107562	109962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000033	2.0	2L	109962	118562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000034	1.0	2L	118562	121162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000035	3.0	2L	121162	122362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000036	2.0	2L	122362	124562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000037	3.0	2L	124562	130562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000038	4.0	2L	130562	136162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000039	3.0	2L	136162	137962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000040	4.0	2L	137962	142962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000041	3.0	2L	142962	143162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000042	1.0	2L	143162	144562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000043	2.0	2L	144562	146562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000044	9.0	2L	146562	147562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000045	2.0	2L	147562	150162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000046	9.0	2L	150162	151162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000047	2.0	2L	151162	154162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000048	1.0	2L	154162	159162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000049	3.0	2L	159162	184362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000050	2.0	2L	184362	203362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000051	1.0	2L	203362	204962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000052	2.0	2L	204962	206162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000053	3.0	2L	206162	207162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000054	1.0	2L	207162	208362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000055	2.0	2L	208362	220362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000056	3.0	2L	220362	225962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000057	2.0	2L	225962	244562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000058	3.0	2L	244562	248362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000059	1.0	2L	248362	252962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000060	2.0	2L	252962	270962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000061	1.0	2L	270962	278762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000062	2.0	2L	278762	281962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000063	1.0	2L	281962	283562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000064	5.0	2L	283562	285562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000065	4.0	2L	285562	291762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000066	2.0	2L	291762	292162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000067	1.0	2L	292162	299362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000068	2.0	2L	299362	300162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000069	3.0	2L	300162	301962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000070	2.0	2L	301962	303962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000071	3.0	2L	303962	305762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000072	1.0	2L	305762	306562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000073	3.0	2L	306562	308362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000074	2.0	2L	308362	313362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000075	7.0	2L	313362	315162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000076	2.0	2L	315162	340962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000077	7.0	2L	340962	344162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000078	2.0	2L	344162	345562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000079	7.0	2L	345562	347562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000080	2.0	2L	347562	356962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000081	1.0	2L	356962	358362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000082	7.0	2L	358362	372762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000083	8.0	2L	372762	375162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000084	7.0	2L	375162	375762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000085	8.0	2L	375762	377162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000086	7.0	2L	377162	377562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000087	8.0	2L	377562	378162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000088	7.0	2L	378162	382562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000089	8.0	2L	382562	398762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000090	7.0	2L	398762	399362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000091	8.0	2L	399362	402362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000092	7.0	2L	402362	402962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000093	5.0	2L	402962	403962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000094	1.0	2L	403962	405362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000095	2.0	2L	405362	413562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000096	1.0	2L	413562	416362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000097	2.0	2L	416362	418562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000098	1.0	2L	418562	422762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000099	2.0	2L	422762	424962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000100	3.0	2L	424962	427362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000101	4.0	2L	427362	430562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000102	5.0	2L	430562	430962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000103	1.0	2L	430962	432362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000104	3.0	2L	432362	434562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000105	4.0	2L	434562	438362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000106	2.0	2L	438362	451562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000107	3.0	2L	451562	452562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000108	1.0	2L	452562	454362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000109	2.0	2L	454362	458362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000110	3.0	2L	458362	460162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000111	4.0	2L	460162	467762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000112	3.0	2L	467762	472762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000113	1.0	2L	472762	474362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000114	2.0	2L	474362	478762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000115	3.0	2L	478762	490162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000116	1.0	2L	490162	490962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000117	3.0	2L	490962	533562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000118	2.0	2L	533562	540562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000119	1.0	2L	540562	545762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000120	2.0	2L	545762	547362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000121	4.0	2L	547362	548762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000122	9.0	2L	548762	549362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000123	4.0	2L	549362	551362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000124	3.0	2L	551362	553762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000125	2.0	2L	553762	558162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000126	1.0	2L	558162	560962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000127	2.0	2L	560962	561962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000128	4.0	2L	561962	562562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000129	9.0	2L	562562	563962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000130	1.0	2L	563962	566362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000131	2.0	2L	566362	566962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000132	1.0	2L	566962	569962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000133	2.0	2L	569962	572162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000134	1.0	2L	572162	575762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000135	2.0	2L	575762	576962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000136	9.0	2L	576962	580762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000137	6.0	2L	580762	602162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000138	1.0	2L	602162	603762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000139	2.0	2L	603762	604162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000140	9.0	2L	604162	605562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000141	6.0	2L	605562	607362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000142	7.0	2L	607362	608962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000143	8.0	2L	608962	609962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000144	9.0	2L	609962	613762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000145	6.0	2L	613762	614562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000146	9.0	2L	614562	618162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000147	6.0	2L	618162	619362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000148	9.0	2L	619362	629162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000149	6.0	2L	629162	631562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000150	9.0	2L	631562	679962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000151	6.0	2L	679962	680762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000152	9.0	2L	680762	681562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000153	6.0	2L	681562	684362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000154	9.0	2L	684362	685762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000155	6.0	2L	685762	702762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000156	9.0	2L	702762	704162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000157	6.0	2L	704162	705562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000158	9.0	2L	705562	707962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000159	6.0	2L	707962	710162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000160	9.0	2L	710162	717162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000161	6.0	2L	717162	718762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000162	9.0	2L	718762	721962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000163	6.0	2L	721962	723162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000164	9.0	2L	723162	734762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000165	6.0	2L	734762	735562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000166	9.0	2L	735562	737162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000167	6.0	2L	737162	737762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000168	9.0	2L	737762	738962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000169	6.0	2L	738962	739362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000170	9.0	2L	739362	752162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000171	7.0	2L	752162	752562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000172	8.0	2L	752562	752962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000173	9.0	2L	752962	753762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000174	8.0	2L	753762	754962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000175	9.0	2L	754962	760762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000176	6.0	2L	760762	761962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000177	9.0	2L	761962	788562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000178	6.0	2L	788562	789162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000179	9.0	2L	789162	809762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000180	5.0	2L	809762	810362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000181	1.0	2L	810362	812762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000182	2.0	2L	812762	814562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000183	1.0	2L	814562	817762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000184	2.0	2L	817762	818162	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000185	1.0	2L	818162	822762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000186	2.0	2L	822762	824562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000187	1.0	2L	824562	826362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000188	3.0	2L	826362	828562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000189	2.0	2L	828562	839762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000190	3.0	2L	839762	850762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000191	1.0	2L	850762	853562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000192	2.0	2L	853562	855362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000193	9.0	2L	855362	855962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000194	4.0	2L	855962	859962	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000195	2.0	2L	859962	863562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000196	5.0	2L	863562	864762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000197	3.0	2L	864762	868362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000198	2.0	2L	868362	868762	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000199	1.0	2L	868762	872562	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000200	2.0	2L	872562	879362	0	modENCODE_3363	cell line	S2-DRSC
9_State_Chromatin_Annotation_in_Drosophila_S2.gff_ID000201	9.0	2L	879362	892162	0	modENCODE_3363	cell line	S2-DRSC
